,mail_content
2967,"I do not have Word Perfect on my machine.  Could you please get this file converted to Word and sent back to me and Gerald.

Thanks,

Steve

 "
2968,"Mark,

Based on your voicemail week before last, ICE is not willing to negotiate the contract, and we will have to execute their contract as is. Have we made anymore progress with getting the ICE contract executed?

Thanks,
Judy

 "
2969,"    Gerald:  
   Please review the reply from  Mojave regarding ""our"" standard GISB TPA.  Please comment.

   Thanks

   Shane

 "
2970,"Mr. Walker

In reference to the interconnect with Louisiana Interstate Gas at LIG's Plaquemine gas processing plant, Enron incurred at total of $162,731.33 (100% of all charges).


Ana Hernandez"
2971,"Gerald,
 
Here are PNM's comment on our Enfolio contract.  They have been sitting on it for a long time but I don't think the agreement has changed.  Please let me know if we can accomidate these.
 
Thanks,
 
Dave Fuller
"
2972,"Per Carol St. Clair, at this time, there is no urgency in finalizing and executing any master netting agreements.  No master netting agreement should be signed without Bill Bradford's or Louise Kitchen's prior approval.  If any questions, please contact either Carol or Elizabeth Sager.

Thanks!

Marie"
2973,"When: Thursday, September 06, 2001 2:00 PM-3:00 PM (GMT-06:00) Central Time (US & Canada).
Where: EB38 - we'll find a confrence room - let's meet in Gerald's office

*~*~*~*~*~*~*~*~*~*

Due to a conflict, we will move the meeting to 2pm - hope everybody can make it."
2974,"Mr. Nemec,

Attached is the filing form that we discussed yesterday.  Please review and
advise if this is acceptable.  Also, is the plat sufficient as the only
attachment to both agreements?





 <<Filing Form.doc>>


Kyle Webster
Senior Landman
Enterprise Products Operating LP
P.O. Box 4324
Houston, Texas 77210-4324
713-803-8206 Office
713-803-8290 Fax
"
2975,"My latest recollection is that the Sorrento reps were going to provide the plat (Heidi Broussard indicated this).  We should get the original exhibits before we execute so Gerald/Roger can review them and include them in the package.

 "
2976,"
If you are a participant in the Enron Corp. Savings Plan, please read this very important message.

We understand that you are concerned about the timing of the move to a new Savings Plan administrator and the restricted access to your investment funds during the upcoming transition period scheduled to take place beginning at 3:00PM CST on October 26 and ending at 8:00AM CST on November 20.  

We have been working with Hewitt and Northern Trust since July.  We understand your concerns and are committed to making this transition period as short as possible without jeopardizing the reconciliation of both the Plan in total or your account in particular.  

Remember that the Enron Corp. Savings Plan is an investment vehicle for your long-term financial goals.  The Enron plan will continue to offer a variety of investment opportunities with different levels of risk.  

As always, we advise you to review your overall investment strategy and carefully weigh the potential earnings of each investment choice against its risk before making investment decisions that are aligned with your long-term financial plans and your risk tolerance. 

For that reason, it is critical that ALL trades among your investment funds be completed by 3:00 PM CST Friday, October 26 before the transition period begins."
2977,"Excellent.  I feel like the Maytag repairman.

"
2978,"Jim,

Thanks for your assistance.  As we discussed, all we need is our engineering 
department to sign off on LCRA's measurement specs which are attached below 
in Exhibit ""B"".  I spoke withTom Fry today and he suggested that Sam Shaw at 
Hanover is the one to review the specs and make sure they match ours.  Please 
contact me as soon as possible once we have confirmation on the specs.  LCRA 
is eager to sign as they are quickly approaching their commencement of 
construction date.  The documents are ready for execution as soon as we get a 
""go-ahead"" on the measurement specs.  Thanks Again.

Eric Gillaspie
713-345-7667
Enron Building 3886
"
2979,"Just thought you would enjoy this picture...I think I really like the one on 
my left.? Look how fir he is! 

 <<MVC-002S.JPG>> 

Barbara Waldrop 
Business Manager 
Cox Radio-Houston 
1990 Post Oak Blvd, Ste 2300 
Houston, TX? 77056 
"
2980,"Gerald,

Palo Alto just sent me a copy of their old management services agreement.  I 
don't know if it will be useful at all but I do know that it is a document 
that their city attorney is familiar with.  FYI.

Thanks,
Kim
 "
2981,"As a person having Knowledge regarding the Alamac/NCPH/AIG-Highstar 
Transaction, please attend a due diligence meeting on the North Carolina 
Power Holdings/AIG Transaction tomorrow, May 10, 2001 at 3:00 p.m. in 
Conference Room M03 on the 50th floor.  If you are unable to attend the due 
diligence meeting, please call in (1-888-285-4585, Host Code 243106, 
Participant Code 175041) and join us via teleconference.  Please RSVP to my 
assistant, Rae Meadows via phone (39282) or via e-mail.

Please review the attached exhibits together with the representations and 
warranties which we will forward to you later today in preparation for 
tomorrow's meeting.

Steve Van Hooser

 "
2982,"That works for me.  Tell Jerry he can call me if he needs something while you 
are gone.




"
2983,"I am inquring about the status of Contract No. 96026510.  This particular 
contract was replaced and includes rollover rights.


Please let me know the status of this contract as soon as possible.


Marlene D. Hilliard"
2984,"Alan,

Further to our conversation, attached is the final version of the Spot 
Purchase/Sale Agreement.  Please sign two agreements and return same to my 
attention at the location listed below.  Upon final execution,  I will 
forward an original for your records.

Should you have any questions and or comments, do not hesitate to give me a 
call.




Best regards,
Debra Perlingiere
Enron North America Corp.
Legal Department
1400 Smith Street, EB 3885
Houston, Texas 77002
"
2985,"A significant number of our merchant investments are owned in whole or in 
part through various structured finance vehicles.  Amendments, 
restructurings, dispositions, follow-on investments and other significant 
transactions related to those assets may be prohibited or may require 
internal or external consents.  As the commercial teams may not always be 
familiar with these vehicles or the special considerations that may apply to 
these vehicles, you may want to confirm with the attorney/legal assistant 
that is most familiar with the particular vehicle that (i) the appropriate 
people are ""in the loop"" with what you are doing with the asset, and (ii) 
that there won't be any unpleasant surprises (like a required consent that 
has not been obtained) five minutes before you are supposed to close whatever 
transaction you are working on.

The contacts for the most active vehicles are:  

JEDI - Jordan Mintz
JEDI II -- Joel Ephross, Shirley Hudler
Raptor and Trutta -- Joel Ephross, Lisa Mellencamp, Mary Cook
Merlin -- Anne Koehler 
Rawhide -- Mary Heinitz, Brenda Funk
Hawaii -- Gareth Bahlmann

In addition, please make sure that Shirley Hudler is aware of any significant 
pending transaction involving a JEDI II asset.  With respect to new deals, I 
understand that the JEDI II commitment period has been extended to June 30, 
2001, and that as a result ENA will still have an obligation to place 
""qualified investments"" in JEDI II.  While EGF will have a good handle on the 
funding source for your deal, in the early stages the commercial team is not 
always aware that JEDI II is still out there.  Again, if you have any 
questions, please contact Shirley Hudler.  


Travis McCullough
Enron North America Corp.
1400 Smith Street EB 3893
Houston Texas 77002
Phone:  (713) 853-1575
Fax: (713) 646-3490      "
2986,"On April 23rd, Enron Houston employees will be invited to celebrate the 
Topping-Out of Enron Center South. This exciting day will be a celebration 
for all Enron employees, our contractors and construction crew and for the 
city of Houston.

Enron Center South is the first high-rise office tower to be erected in 
downtown Houston in more than 10 years. We are proud to continue our efforts 
keeping Houston a world-class city by creating this innovative new building 
designed by world-renowned architect Cesar Pelli.

All Enron Houston employees will have an opportunity to play a part in the 
Topping-Out celebration by signing their name to the last beam before it is 
hoisted atop the new building. Beginning April 16th, please take the time to 
sign your name on the beam located in the Enron Building lobby."
